id,alpha_density,alpha_length
1031146,13.044930719823451,16.117398584216794
1031273,12.756700303428453,16.188229318136667
1031355,13.021581099985173,17.148336353397543
1031643,12.994285268257975,15.945413490181428
1031737,12.826661410841965,15.530346143190231
1032844,12.292483284788945,16.765851375194583
1032937,12.641987489228738,16.177855247934932
1033229,13.152164474215509,17.496117045955994
1033288,13.155236788894012,17.72161010414353
1033413,12.609904178145685,16.40218692343691
1033446,12.283408032845221,15.54030494125483
1033605,12.97257269728702,16.879744919953705
1034280,12.250484174817155,16.226140325171663
1034571,13.101068495545093,16.338092532918377
1034838,13.251315033486295,17.4668452012833
1035195,12.637076823004374,16.924500222032137
1035431,13.41648670319214,18.55743658490385
1035498,13.310507902810405,16.591513887809146
1035678,12.867032864831836,16.258560986554105
1035742,12.530666542025038,16.726354236463173
1035973,12.780893672039502,15.466137424013327
1036074,12.484356849242694,14.237388774856303
1036209,13.487641999716605,17.212309006805
1036473,13.75365497424126,17.80584188900946
1036586,12.663111622390284,17.114127568982024
1036854,12.549398974246945,17.017692435325753
1037279,12.906449899977831,16.665939634561575
1037338,13.399218640080202,17.54122466876166
1037342,12.40977363157801,17.498016093755353
1037935,13.379714467198761,17.446657221770536
1037946,12.832059482908312,16.757345847736485
1038291,13.46943561432182,15.61402096547765
1038468,12.825804422510409,17.57756101562013
1038518,12.43166127986663,16.1355734483553
1038735,13.051327879469273,17.901417674725188
1039751,13.418707919866561,15.860496757771699
1040105,12.508733418938016,16.495236590179896
1040186,12.638348495011707,16.90992733069904
1040198,13.437409452889113,18.394705957772807
1040471,12.29906568764286,15.39151281430989
1040516,13.030151203402067,16.125593269887478
1040941,13.130729930220518,16.823682325356856
1041302,12.74736196802201,17.374311112176407
1041760,13.34747934937258,16.276893737648994
1042145,12.542661834733503,16.50811900841716
1042380,12.872424652854132,15.961265444266305
1042814,13.038541329907098,16.124507986422618
1042960,12.87936232076676,16.721905560862936
1043133,13.480219033925886,18.916180382262688
1043449,12.661988698488202,15.385445818947366
1043523,13.254673152583482,17.556723287175497
1043645,12.673425728958444,15.963899713277698
1044714,12.960965952627507,17.442275735276148
1045257,12.016771472753323,14.042394417691392
1045338,13.005853116207765,16.57036722114843
1045868,12.9831675737076,15.602381312763416
1046169,12.431450911450547,15.312274514783974
1046344,12.963534157329256,16.067488773247327
1046528,13.351208232049894,18.14031911085262
1046896,13.03283120645873,17.7019412870149
1047601,13.077263164259385,18.01115488985435
1047635,11.805630418719232,15.614545545391225
1047703,12.646665787762236,16.139335855150485
1047774,12.705637908639877,16.238111840723132
1048132,12.853067248557457,18.901239915631837
1048259,12.767032692926684,16.676617454801324
1049090,13.298507166692982,17.041985437034988
1049562,12.854563472213773,17.907070498549334
1050120,12.740860284387663,15.489945919487587
1050306,12.844181424766976,16.112511603204684
1050634,12.911725980554586,18.27926444520967
1051165,13.08297377147101,19.442381117270646
1051287,13.182393483491323,15.781197149220192
1051291,13.079882782890143,17.3398567168158
1051562,12.68570817507748,17.060779383206068
1051626,12.806510218289883,15.452701650261284
1051780,13.44787647714767,17.414749245317527
1051861,12.974686732832104,18.100775359880306
1052369,13.333688440974235,18.364449970433263
1052575,13.181956392864207,17.22166181942174
1052782,13.040555353786134,16.983695420129923
1052946,12.779531203990373,15.720445509587869
1053267,13.130170401819749,17.681200144078296
1053437,13.251826095341118,18.19135143418329
1053663,12.293059828610607,15.404631425022112
1053931,12.961173902117944,16.93034260980417
1054110,13.686424750297313,16.321902302074207
1054963,12.523473155209452,15.013727844325395
1055208,12.807597155927386,16.211972862748954
1055282,13.259595088697983,17.799117149648033
1055389,12.976602886031872,18.2958855870713
1055956,12.44952422890166,15.837939566145291
1056096,12.779981935121656,16.413479120108175
1056145,13.172739501688497,16.075900252016265
1057078,12.524660143836268,17.540350404131186
1057157,12.65347198363968,15.734334892626823
1057198,12.749967525097613,17.93534156986789
1057408,12.429945470370082,16.227091790911533
1057577,13.504523529551939,17.003112729963732
1057745,12.9180527784147,17.2413905520727
1057860,13.192681877057346,16.956418689623305
1058525,13.143923807699862,16.854349030024586
1058900,12.859533113658227,17.070013115541453
1059177,13.254640993633481,17.895397615992902
1059315,13.085885257918903,15.971766111171858
1059541,13.462992433091127,16.489181856836822
1059613,13.409234484005804,17.542367127566497
1059863,12.922014125574531,16.229690291819697
1059872,12.820801107683968,17.106082168638377
1059951,12.640189107657594,16.912739001318535
1060280,12.70097866114145,16.568032227734438
1060299,12.44091934878661,16.37839995296121
1060414,13.408979170924948,18.472638708342874
1060887,14.07313312324465,18.105514815430258
1061102,12.762171391283164,16.503350203257007
1061756,12.732768586221743,19.065896691387927
1061836,12.689750781027994,16.204519130985492
1062068,12.434343369135847,16.51466634349634
1062300,13.53609283497641,17.22885790884203
1062352,13.272881013034862,16.41706344373615
1062376,12.74675301919167,15.928915310108671
1062419,13.062254637550659,16.844216086340282
1062535,13.276509133229933,17.278758195094028
1063238,13.28167726815819,17.4971549615034
1063889,13.063902779473716,16.99925718354826
1064723,12.930752881771046,16.631594381320152
1064806,12.855527177148353,17.079691939737117
1065204,13.306098167034186,16.281584766321004
1065307,12.821526292084675,15.526235521863375
1065538,12.694506724419005,19.03672666353446
1065621,12.68801066613632,16.7062547726738
1065753,13.019689358960226,15.2215304790869
1065765,12.920493005769691,16.32419324250577
1065788,13.100177139553757,16.149956247516762
1065815,13.038926449270242,16.437634227980272
1066155,12.527964576527443,15.855126446756481
1066946,12.799084677377657,18.452541690657082
1067159,12.809003277888895,17.465281461914874
1067166,13.230940732635794,16.0857379643469
1067473,13.202691795169093,18.10656308232192
1067661,13.039820201971601,18.833553260145287
1067878,12.503274057765882,15.21957043177768
1067880,13.034042181301741,16.349185401734193
1067902,12.386443802302137,18.35290151600855
1068768,13.0727902353616,16.692791231724783
1069447,13.135543227072992,17.278915317232173
1069466,13.366420313340301,16.836488521747224
1070478,12.50985957306494,16.92615800085153
1070827,13.476716987797074,17.39476579341245
1070885,12.739729464580428,16.649126665590245
1070948,12.930109929983589,16.43274083186016
1071220,13.511953257751053,17.000535238307542
1071294,13.043701135418928,17.067915948632333
1071688,13.538213718881103,17.763367042958453
1071749,13.123393570827076,18.689266817863253
1072486,13.254664115592977,17.766141720832344
1072654,12.02232055347942,15.45813781641362
1072769,12.481866846724243,15.11378370211477
1072787,12.893060180620768,16.55589906370202
1073363,12.804773421630244,17.136235552426193
1073668,12.740429595931083,16.22797981195926
1073753,12.459480836212562,16.22887067666553
1073808,13.02887580002207,16.141535414278287
1073928,12.415534684615837,16.42529895258597
1074485,12.716984263376348,16.16106608454228
1074579,13.312686186153787,16.415278558820827
1074813,13.171649430581557,17.63235706041406
1075106,12.255271418816907,16.21886446071736
1075287,13.018820628350642,18.51737733400487
1075530,13.550127508339614,16.291155223147534
1075861,12.567490239574894,16.37156552382138
1076054,13.17932764378966,18.29478444496571
1076459,12.533965062420782,16.057932598147264
1076700,12.799003336013758,15.540193203514795
1076793,12.703449808065422,15.033228668827919
1076826,12.832386651850483,15.049180859352306
1077062,12.994108741466867,18.124261467890083
1077487,12.576645925632226,17.14640626704741
1077870,12.991312377238826,15.581102520996463
1078076,12.934989143731714,16.35387247764361
1078162,12.836104809916637,16.71091693750599
1078278,13.988099545750869,16.234566636599535
1079065,12.414361130454465,15.507466947506487
1079526,13.175243534048493,16.91289111131649
1079759,12.64581310259341,16.425618090571515
1080057,12.995157929607448,16.29564661380609
1080098,12.898107701792135,17.764772014219645
1080113,12.362641418016814,16.389331773992147
1080458,13.1456512219078,18.641653542512774
1080525,12.882275929724866,15.382235639374798
1080587,12.665582525263881,15.831623532978021
1080753,12.820864377373558,15.895274780761486
1080945,13.077203628567796,16.897217930776986
1081868,12.502566750670017,16.215924484771605
1081884,12.578503115354591,16.49139705135855
1082331,12.918323207723553,16.397943261229027
1082551,12.673814626501033,15.532741810321658
1082675,12.4650675856727,15.884712897225093
1082746,12.86993473519025,17.023755837159104
1082778,12.48186718757201,17.059433047288476
1082920,12.67761027258708,15.543092410075461
1083109,13.2125914470702,16.549311641613592
1083144,12.84798653037168,15.774541766158801
1083352,13.105504990257797,17.104473841999756
1083455,12.306957172489524,17.08942242861731
1083974,12.928583979380775,16.60173444191147
1084099,13.171480253390563,15.698541944926419
1084123,13.012848440865044,16.994508585176593
1084776,12.612339864176121,15.626636378503537
1084941,13.24097557397265,17.429321032885934
1085000,12.56779466520342,18.271694212045638
1085149,12.169091662361506,16.86940138887512
1085151,12.696216312472188,16.306843697417968
1085492,12.735089582947856,17.449008986332196
1085520,12.424209133729665,16.56841264150712
1085931,13.017882073490206,16.620943348472636
1086863,12.904194521436969,16.458106493551707
1087033,12.920788524049492,17.015155972271145
1087066,13.077595614624268,17.733872702651674
1087499,13.37169973732095,17.626687046816418
1088314,12.922244330229056,17.151738601801586
1088496,12.838689148191397,17.643331803192194
1088531,12.398161526332489,16.080075457185533
1088600,12.161480834477487,15.969857690839978
1088790,13.161725646106522,18.088165008450225
1088899,13.024700969611585,16.78288771021975
1089051,12.970735254866378,15.942875554212305
1089134,13.32918376071221,18.2212580272095
1089378,12.996571943967316,16.382494362474553
1089779,13.163953146194086,14.98885438200285
1089814,12.762331694244502,14.659547364787176
1089870,13.229265556948853,16.72965016278717
1089909,12.989942658733462,16.561635776739575
1090021,13.296999218899412,16.85047793882205
1090513,12.27886765127753,15.987958398726306
1090831,12.673054869873008,16.291249504533088
1090879,13.173606873984767,16.236773200159522
1091085,13.153034223035338,18.429139341517494
1091100,13.276593363369479,16.68839010667066
1091189,13.212640717596422,16.763569808150145
1091731,12.990472768838274,16.231767843943835
1091888,12.659458209357807,15.448758664459836
1092213,13.149755953671399,16.386889024902985
1092235,13.434755992218287,18.03122084108074
1092406,12.657953559881372,16.933232467789427
1092508,12.950272141764124,17.349663319274594
1092619,13.130448670829859,18.245885696946043
1093434,13.15862432406967,18.184523519674087
1093461,12.604848953052388,17.39478497799858
1093511,12.68218609029138,15.638968135140425
1093651,13.053015421093544,16.431608633311065
1093771,12.748119152056105,16.894752018465528
1094405,12.798347750446293,16.515617380191415
1094769,12.937915264685968,19.243416490787013
1094855,11.894587185847993,14.040759228322917
1094890,13.073728152419909,17.709872869616486
1095042,13.339529149984935,17.12862749008285
1095074,13.191760699835104,16.190161687599833
1095182,12.914117521775864,15.916443973172735
1095586,12.126714496725986,16.546666262942566
1095916,12.592825785117356,16.38942409341734
1096019,13.073587596783131,15.415448519476097
1096626,12.581966022097136,14.558728151182805
1096828,12.966024027100408,15.833998069075628
1096920,12.639945780818396,16.09198025364865
1097005,13.35845407636925,17.765693340234744
1097040,12.86553662252594,17.588455270996793
1097432,12.845060683372232,15.795551444840315
1097684,12.69145117051598,17.50092401589344
1097815,12.473636080582699,15.678926054434013
1097820,12.820342458208705,16.772536426044816
1097859,12.596827595071765,16.010026398817914
1098281,12.692858488960113,17.029315136692016
1098327,13.027785397297803,15.709920958806567
1098385,13.457972540438401,16.01282719364727
1098642,13.151471757624753,17.851518272500005
1098752,12.488658138844846,15.248436476529072
1098811,12.435710296831685,14.550244944730254
1099047,12.981646429858303,16.915175843522707
1099743,13.237780723747987,16.23498391967801
1100460,12.763462467227884,17.0443173247772
1100602,12.571286840504714,15.921468120890676
1100788,12.685001793164602,15.404516924696969
1100815,13.592140931158072,17.914672192311134
1100882,13.144137508744453,17.51769216678601
1101257,12.019025876436388,14.042060704734261
1101445,12.616873762344593,16.720574883328712
1101560,13.094609676387584,17.54353611103635
1101630,13.057285276787141,16.010000534894207
1101868,12.295639642511974,15.29479254504981
1102165,13.097152584787244,16.186759887180347
1102238,12.798869332200313,15.861831588672679
1102287,13.07942425115263,17.516174453998804
1102468,12.036626957893171,15.776228322168143
1102644,13.053227529693359,17.54594642608226
1102876,13.041772814286421,14.795376965927359
1103111,13.075448306272158,16.387591501432585
1103266,12.738037308100399,16.809842269693192
1103436,12.778766186282175,16.85642150772837
1103599,12.723778178046242,15.792474688659471
1103840,13.407854348520399,18.214851233618827
1103956,12.649163937854,15.548716047168323
1104669,13.01013451201097,17.20982470241385
1105201,12.883652793299143,17.680851487421673
1105547,12.308023423316692,14.827455272098197
1105672,13.181241789994568,16.396680434820084
1105912,13.5177834855804,17.63211634302496
1106058,12.862403762827578,16.240138772756353
1107344,12.97006581183067,17.388862142565397
1107768,12.362607566297621,16.270261848717787
1107990,12.354255588238983,16.83806650032719
1108147,13.194394235471052,17.254772991267284
1108485,12.611427742737135,16.75514225617614
1108652,12.93794056544807,17.20359917111235
1108867,13.510594799645386,19.209678434593876
1109193,12.618930631914296,16.301541348425268
1109410,13.510566578906976,16.97601043843232
1109608,13.159833328938385,17.01130154203729
1109944,12.584399423840763,16.167582899130416
1109983,12.834512535454616,18.344178482172758
1110071,13.279446874749105,19.47570971510539
1110082,12.500498883011387,17.395153341899164
1110686,13.6364453005359,18.696671194016204
1110804,13.377826670130947,16.689182983459993
1110896,13.110589167688445,16.724544396514904
1110955,12.895271011004429,16.896789565612774
1111002,13.39052437691716,17.63415414351273
1111208,12.936651929112623,15.950947984460194
1111334,12.8496021841719,15.316078880758207
1111785,12.606754200829105,15.859609344081887
1111886,12.626724408944876,16.937724096377412
1111925,12.53385626220027,16.168652911941283
1112032,12.61952792417134,16.175326508752214
1112058,12.672928313459632,16.190960303904614
1112371,13.407570778000919,16.56979275364404
1112774,13.355747914705729,17.09138104289953
1112927,12.765928295075382,16.596436258039397
1113199,13.043976290685364,16.353410916266885
1113262,12.51414339012874,16.248570097949145
1113319,12.980608588868439,17.02767683663686
1113324,12.785554452324806,17.557357111785688
1113390,12.347080927155291,15.612286053555884
1113569,12.487230956335928,16.354271072376704
1113706,13.060813707662918,17.58345435812492
1113765,12.467917485215143,16.91067748165585
1114512,12.988044100695138,14.986001289950599
1114835,12.781020337261173,15.956155858541301
1115081,12.724048942146121,16.904048130441904
1115450,13.034691887361541,16.31972236050219
1115767,12.821999517773039,17.16249608814457
1116046,13.280948823969933,16.73056250352941
1116224,12.544674710493615,15.527478624133392
1117615,12.68799760216785,16.158532081537142
1117911,13.283017826025167,17.31930497534037
1117932,12.633972916495544,16.855968874771683
1118118,12.943588931102376,15.631135479309787
1118162,12.852106371325535,16.171714777878297
1118406,12.607176127278423,15.195955179257325
1118488,12.626340094490303,16.131085554834293
1118979,13.018455632239945,18.231346005343887
1119310,12.86931899426692,17.041365456678143
1119597,13.201674773791094,16.724952896663204
1119747,13.111109052998295,16.696959722665344
1119884,12.550717837447905,15.31061233011037
1119922,13.223072729269719,15.77496354645863
1120661,13.309666088803318,16.80752306671134
1120689,13.044827608676748,16.426331633062976
1120921,12.883550530285152,17.12336725853818
1120995,12.526438937107871,16.086823608429963
1121055,12.526997376516979,14.488061249520552
1121188,12.803672278174808,15.861999369958829
1121242,12.548933850961815,13.639526605009564
1121357,12.294489368744115,15.734828970073757
1121585,12.746990984349955,16.272750930576752
1122148,12.997258432992071,16.921203806588522
1122163,12.601719708200415,15.876789259909321
1122286,12.674668288266428,16.49802780506216
1122445,12.899021366219486,15.838103657236463
1122493,12.357062080458077,15.817285418474203
1122511,12.366944396278543,15.681439820709409
1122526,13.053924389841256,14.857049644055305
1122532,13.343042417468455,16.48258862728606
1122715,12.775907168731688,16.991039057751905
1122922,12.799830043125754,16.0671129644061
1122954,12.163057294640016,15.028428909968154
1123052,12.580341316301844,15.396481180046072
1123149,13.120974016096627,16.497116365956572
1123465,12.3997469507538,15.296604699371745
1123663,12.96022195824089,17.265024561805134
1124517,12.934866235791732,16.25119867840598
1125068,12.338250932765455,15.713550158353947
1125436,14.084652364214106,19.767868215269427
1125857,13.001820113318747,16.51563629549921
1126117,12.623003456337681,16.36181588226118
1126145,13.100127296595272,15.967264120717523
1126410,12.46539556167819,15.610829220340634
1126837,12.583676075768677,17.587632798904455
1126958,13.004781887636174,16.783585010332498
1127046,13.172762654075491,18.22524010722778
1127219,12.875754641265837,18.094317344443837
1127482,12.739244609946597,17.237356795925862
1127603,12.502908195825535,16.728174317025747
1128040,12.834634462355652,17.111278240598967
1128765,12.696758101486497,18.533271609746382
1128788,12.32300274745491,14.1518592138719
1128815,12.669012969684227,16.745723235427004
1128847,12.945899081077473,16.558990827909202
1128859,13.36841731851577,18.54619742501717
1129431,12.977427913630898,17.53351034720329
1129541,13.255858558872522,16.547913160604356
1129654,12.592119593257127,16.562546999406326
1129973,12.590533961787104,14.820043120402817
1129985,12.41315144426169,15.780063028553435
1130368,13.308700811397664,16.97699285019879
1130566,12.265622519959239,16.238729270412527
1131320,13.140009733184677,15.719969110865224
1131836,12.73314673964259,15.432700746194831
1131918,13.19298353509428,17.170533191253863
1131985,12.943190847475307,16.04011162371019
1132215,13.545599697066507,17.872972831684255
1132389,13.117531728202778,17.514429641374427
1132903,12.97738033562238,16.287235591499396
1133019,12.841371648828044,17.018799792035576
1133626,12.79912512397257,15.62474559886037
1133683,12.935910391901924,17.11044878503179
1133959,12.347265258228983,16.73000475139719
1134051,12.717123927056814,16.82938296823248
1134085,12.726785494083511,14.656528233655228
1134410,12.521789644056273,15.527666859652976
1135503,12.952362267876927,16.5325978424246
1135510,13.009106614156124,15.562183177061941
1135753,12.71510818691795,17.610025713003832
1135808,12.929433361748515,17.981164998426248
1136148,12.732764547939471,15.190234417415706
1136286,12.422386738872342,15.1435116751264
1136759,12.421271581000708,15.095163003103936
1136843,13.75100898347857,17.234176053882464
1136978,12.794858199714202,16.383402683032575
1137209,13.101504920949493,16.970579076609912
1137370,13.456994070400649,17.784589024874034
1137748,13.042176450586721,17.00422744053119
1137813,12.978871012478402,16.947800168201493
1138214,13.342285384010793,17.157057838034884
1138292,12.915684979277442,17.013101706202114
1138612,12.93375401578897,17.457111719079347
1139067,12.288882902934848,15.340764837180801
1139327,12.971343768985232,17.996580200167404
1139415,12.755725854760977,18.516367157164648
1139717,12.736169747980055,15.28446445860773
1140183,12.654995359294073,15.812597417496171
1140220,13.096446755969351,16.192534895088535
1140334,12.80606074944043,16.575889678822215
1140665,12.379454690599903,14.662268740835268
1140879,12.858795919591572,16.097455750173005
1141096,13.049549716916792,15.936065588677328
1141277,13.146657244838401,16.658507854730612
1141786,12.68562777146479,16.085211483694184
1142196,13.17211479564422,17.492986649703656
1142213,12.625076390973128,16.5766025223682
1142520,12.942211974948018,18.011314479605904
1142566,12.604862484561359,15.40443132083845
1142775,12.850432332471442,15.73922334500346
1143526,12.737970974068569,14.798494602339897
1143604,13.765603772042173,17.63477632958519
1143747,13.812296339660628,19.19142021650166
1143839,12.56813077157346,17.007721819629317
1145042,12.91898530939381,17.982310519145567
1145427,13.123168599940314,17.612717609542095
1145661,12.487169365535753,15.81403191061461
1145790,12.8384698235805,16.19334095854652
1145902,12.904049107365552,16.267815597459848
1146331,13.00224689522446,14.952348926049364
1146585,12.738234633755686,17.13546658545238
1147146,12.355004135908809,14.149876474251501
1147249,13.215862544529426,18.34279149228994
1147319,13.650210643305309,18.177057141349778
1147355,13.14480159590896,18.77722419153928
1147569,12.565868945875433,16.255787142943667
1147714,13.10355915879458,16.343337268418196
1147847,13.086494864533801,16.72358772066761
1147934,12.992462132610813,16.21109402847785
1148013,12.077729022119664,15.042878880369477
1148207,12.674213795214621,17.93627969796771
1148248,13.044752753710842,15.964607503734305
1148516,13.228267148358324,17.318918901997566
1148674,13.13176972349314,18.78124952933284
1148687,12.845422563963119,16.19161651535345
1148809,13.125146087496441,16.617555980979557
1149360,12.927520964109505,16.82484987818749
1149534,13.065730422424995,16.00875907914009
1149686,13.283992627733005,16.738651229975712
1149873,13.292321711458811,16.92172782589029
1150618,13.181337249789275,17.2678175523351
1151094,12.453461170347943,15.972714456169047
1151383,12.48637908134787,15.718979432537624
1151499,13.28615972354058,17.84975044550159
1151589,13.180450306745255,17.358042656970085
1151640,12.97540395095614,17.400108772976385
1151981,13.355810633855139,17.98869212177809
1152042,12.76644470487025,17.043073996105008
1152108,13.641321877229153,17.38023878054446
1152115,12.6274025240922,15.1481856958104
1152306,12.811042119075644,16.13993270713784
1152707,13.072833499542217,17.263157566054442
1152968,12.866159232952457,18.72786873805895
1153049,12.147691589458974,15.23747187630667
1153563,12.723914678860206,15.807490634059404
1153633,13.008743055130576,17.335922323314346
1153647,12.972602245218923,18.375510900963874
1153888,12.591669322938328,17.328257848869473
1154165,12.664460097514558,16.150351182019026
1155078,13.248683787521765,16.324731690376172
1155832,12.826312388985478,16.072380932396914
1155965,12.645377889482093,16.65106462794382
1156246,13.050001975414173,17.78789557463267
1156760,13.111570836820373,16.541960576265893
1156797,12.650644089328983,16.574316202206685
1156912,12.935385634132317,16.30739099099874
1157535,12.369905533203713,15.87306608344179
1157749,13.361137879780514,15.092705350118157
1158359,12.741899389160888,16.551560506824263
1159204,13.007210714623413,17.137532335333884
1159460,12.673300427090046,14.48164713784624
1159934,13.322886294093907,16.460101048731268
1160239,12.902005375911335,16.50939003193613
1160313,13.058789728430785,18.341457333423573
1160474,12.585618134551932,17.25312047672923
1160659,12.511954156605704,16.518554861626168
1160870,12.275887201972333,15.015482833415328
1160911,12.635014520340217,17.08521695022265
1161167,13.198382103185665,17.18341705066511
1161458,13.327420371296133,17.237789601038937
1161677,13.067744976401618,16.459047604971868
1162349,12.426660813773054,15.917556692858387
1162408,12.640185429182724,16.349003147970286
1162809,13.148001674693111,17.130110151248193
1162826,12.977563891714377,18.873980229177615
1162914,13.006696552630695,15.69846856617161
1162929,12.709732648232158,16.21031985679591
1163015,12.803804876899038,16.434700661834608
1163605,12.287039093691915,14.823669525563272
1163623,13.707930010345954,18.22161263107888
1163686,12.19684963799523,14.959342367182868
1163955,12.90037089273216,17.093374980694552
1164130,13.62704451190098,17.997875900743423
1164235,13.386265242526838,16.795909866920407
1164267,12.409047815505739,15.900773595729975
1164758,12.929439092272055,15.337244815790882
1164856,13.0501893202475,16.148321833507154
1165276,13.35066616813552,16.88632766658718
1165405,12.562417088470141,15.54267434418017
1165570,13.219866377517372,16.90048118174544
1165710,12.341400486358662,15.665725820596585
1166182,13.034199463574819,18.16314100707625
1166404,13.135301604434346,15.983158968586823
1166451,12.699767658523019,16.363927305301175
1166598,11.93988580400371,16.43479851039243
1166645,12.885046906677598,17.284811163156064
1167257,13.291982056224668,18.16603359613218
1167627,12.674591939460369,16.177017704770137
1167759,12.758877108880123,17.43725143819785
1168055,12.361429973351408,16.094007845286907
1168188,13.148357985348706,17.198462728278784
1168416,13.451662821010464,17.74514276320084
1168722,13.116607720251318,17.857343066646212
1169068,13.194680783440907,16.336770728773693
1169692,12.487255066860184,17.969367938045814
1170238,12.998417364079758,15.64150625569858
1170549,12.347469855578211,14.28798563845113
1170778,12.164556593844916,15.827331568408674
